"year","year_rank","group_name","artist","song_name","id"
1972.0,12.0,"Looking Glass","Looking Glass","Brandy (You're A Fine Girl)",1629.0
1972.0,13.0,"Chi-Lites","Chi-Lites","Oh Girl",1630.0
1972.0,14.0,"Gallery","Gallery","Nice To Be With You",1631.0
1972.0,15.0,"Chuck Berry","Chuck Berry","My Ding-A-Ling",1632.0
1972.0,16.0,"Luther Ingram","Luther Ingram","If Loving You Is Wrong I Don't Want To Be Right",1633.0
1972.0,17.0,"Neil Young","Neil Young","Heart Of Gold",1634.0
1972.0,18.0,"Stylistics","Stylistics","Betcha By Golly, Wow",1635.0
1972.0,19.0,"Staple Singers","Staple Singers","I'll Take You There",1636.0
1972.0,20.0,"Michael Jackson","Michael Jackson","Ben",1637.0
1972.0,21.0,"Robert John","Robert John","The Lion Sleeps Tonight",1638.0
1972.0,22.0,"Billy Preston","Billy Preston","Outa-Space",1639.0
1972.0,23.0,"War","War","Slippin' Into Darkness",1640.0
1972.0,24.0,"Hollies","Hollies","Long Cool Woman (In A Black Dress)",1641.0
1972.0,25.0,"Mouth and MacNeal","Mouth and MacNeal","How Do You Do",1642.0
1972.0,26.0,"Neil Diamond","Neil Diamond","Song Sung Blue",1643.0
1972.0,27.0,"America","America","A Horse With No Name",1644.0
1972.0,28.0,"Hot Butter","Hot Butter","Popcorn",1645.0
1972.0,29.0,"Main Ingredient","Main Ingredient","Everybody Plays The Fool",1646.0
1972.0,30.0,"Climax","Climax","Precious And Few",1647.0
1972.0,31.0,"5th Dimension","5th Dimension","Last Night I Didn't Get To Sleep At All",1648.0
1972.0,32.0,"Moody Blues","Moody Blues","Nights In White Satin",1649.0
1972.0,33.0,"Raspberries","Raspberries","Go All The Way",1650.0
1972.0,34.0,"Cornelius Brothers and Sister Rose","Cornelius Brothers and Sister Rose","Too Late To Turn Back Now",1651.0
1972.0,35.0,"O'Jays","O'Jays","Back Stabbers",1652.0
1972.0,36.0,"Osmonds","Osmonds","Down By The Lazy River",1653.0
1972.0,37.0,"Jonathan Edwards","Jonathan Edwards","Sunshine",1654.0
1972.0,38.0,"Mel and Tim","Mel and Tim","Starting All Over Again",1655.0
1972.0,39.0,"Badfinger","Badfinger","Day Atter Day",1656.0
1972.0,40.0,"Elton John","Elton John","Rocket Man",1657.0
1972.0,41.0,"Michael Jackson","Michael Jackson","Rockin' Robin",1658.0
1972.0,42.0,"Daniel Boone","Daniel Boone","Beautiful Sunday",1659.0
1972.0,43.0,"Dennis Coffey and The Detroit Guitar Band","Dennis Coffey and The Detroit Guitar Band","Scorpio",1660.0
1972.0,44.0,"Cat Stevens","Cat Stevens","Morning Has Broken",1661.0
1972.0,45.0,"Arlo Guthrie","Arlo Guthrie","The City Of New Orleans",1662.0
1972.0,46.0,"Rick Nelson","Rick Nelson","Garden Party",1663.0
1972.0,47.0,"Johnny Nash","Johnny Nash","I Can See Clearly Now",1664.0
1972.0,48.0,"Elvis Presley","Elvis Presley","Burning Love",1665.0
1972.0,49.0,"Betty Wright","Betty Wright","Clean Up Woman",1666.0
1972.0,50.0,"Argent","Argent","Hold Your Head Up",1667.0
1972.0,51.0,"Chakachas","Chakachas","Jungle Fever",1668.0
1972.0,52.0,"Bread","Bread","Everything I Own",1669.0
1972.0,53.0,"Dramatics","Dramatics","In The Rain",1670.0
1972.0,54.0,"Al Green","Al Green","Look What You Done For Me",1671.0
1972.0,55.0,"Donna Fargo","Donna Fargo","The Happiest Girl In The Whole U.S.A.",1672.0
1972.0,56.0,"T. Rex","T. Rex","Bang A Gong (Get It On)",1673.0
1972.0,57.0,"Paul Simon","Paul Simon","Mother And Child Reunion",1674.0
1972.0,58.0,"Roberta Flack and Donny Hathaway","Roberta Flack","Where Is The Love",1675.0
1972.0,58.0,"Roberta Flack and Donny Hathaway","Donny Hathaway","Where Is The Love",1676.0
1972.0,59.0,"Al Green","Al Green","I'm Still In Love With You",1677.0
1972.0,60.0,"Derek and The Dominos","Derek and The Dominos","Layla",1678.0
1972.0,61.0,"Aretha Franklin","Aretha Franklin","Day Dreaming",1679.0
1972.0,62.0,"Cher","Cher","The Way Of Love",1680.0
1972.0,63.0,"Three Dog Night","Three Dog Night","Black And White",1681.0
1972.0,64.0,"Dr. Hook and The Medicine Show","Dr. Hook and The Medicine Show","Sylvia's Mother",1682.0
1972.0,65.0,"Carpenters","Carpenters","Hurting Each Other",1683.0
1972.0,66.0,"Nilsson","Nilsson","Coconut",1684.0
1972.0,67.0,"Donny Osmond","Donny Osmond","Puppy Love",1685.0
1972.0,68.0,"Jim Croce","Jim Croce","You Don't Mess Around With Jim",1686.0
1972.0,69.0,"Commander Cody and His Lost Planet Airmen","Commander Cody and His Lost Planet Airmen","Hot Rod Lincoln",1687.0
1972.0,70.0,"Sonny and Cher","Sonny and Cher","A Cowboy's Work Is Never Done",1688.0
1972.0,71.0,"Apollo 100","Apollo 100","Joy",1689.0
1972.0,72.0,"Carly Simon","Carly Simon","Anticipation",1690.0
1972.0,73.0,"Three Dog Night","Three Dog Night","Never Been To Spain",1691.0
1972.0,74.0,"Charlie Pride","Charlie Pride","Kiss An Angel Good Morning",1692.0
1972.0,75.0,"Alice Cooper","Alice Cooper","School's Out",1693.0
1972.0,76.0,"Chicago","Chicago","Saturday In The Park",1694.0
1972.0,77.0,"Joe Simon","Joe Simon","Drowning In The Sea Of Love",1695.0
1972.0,78.0,"Bill Withers","Bill Withers","Use Me",1696.0
1972.0,79.0,"Sly and The Family Stone","Sly and The Family Stone","Family Affair",1697.0
1972.0,80.0,"Jimmy Castor Bunch","Jimmy Castor Bunch","Troglodyte",1698.0
1972.0,81.0,"Redbone","Redbone","The Witch Queen Of New Orleans",1699.0
1972.0,82.0,"Curtis Mayfield","Curtis Mayfield","Freddie's Dead",1700.0
1972.0,83.0,"Joe Simon","Joe Simon","Power Of Love",1701.0
1972.0,84.0,"Jerry Butler and Brenda Lee Eager","Jerry Butler","Ain't Understanding Mellow",1702.0
1972.0,84.0,"Jerry Butler and Brenda Lee Eager","Brenda Lee Eager","Ain't Understanding Mellow",1703.0
1972.0,85.0,"Harry Chapin","Harry Chapin","Taxi",1704.0
1972.0,86.0,"Beverly Bremers","Beverly Bremers","Don't Say You Don't Rememeer",1705.0
1972.0,87.0,"Bobby Vinton","Bobby Vinton","Sealed With A Kiss",1706.0
1972.0,88.0,"Todd Rundgren","Todd Rundgren","I Saw The Light",1707.0
1972.0,89.0,"Sailcat","Sailcat","Motorcycle Mama",1708.0
1972.0,90.0,"Godspell","Godspell","Day By Day",1709.0
1972.0,91.0,"Yes","Yes","Roundabout",1710.0
1972.0,92.0,"Jackson Browne","Jackson Browne","Doctor My Eyes",1711.0
1972.0,93.0,"New Seekers","New Seekers","I'd Like To Teach The World To Sing",1712.0
1972.0,94.0,"Don Mclean","Don Mclean","Vincent / Castles In The Air",1713.0
1972.0,95.0,"Detroit Emeralds","Detroit Emeralds","Baby Let Me Take You (In My Arms)",1714.0
1972.0,96.0,"Rick Springfield","Rick Springfield","Speak To The Sky",1715.0
1972.0,97.0,"Hillside Singers","Hillside Singers","I'd Like To Teach The World To Sing",1716.0
1972.0,98.0,"Love Unlimited","Love Unlimited","Walking In The Rain With The One I Love",1717.0
1972.0,99.0,"James Brown","James Brown","Good Foot, Pt. 1",1718.0
1972.0,100.0,"Isley Bros.","Isley Bros.","Pop That Thang",1719.0
1973.0,1.0,"Tony Orlando and Dawn","Tony Orlando and Dawn","Tie A Yellow Ribbon 'Round The Ole Oak Tree",1720.0
1973.0,2.0,"Jim Croce","Jim Croce","Bad Bad Leroy Brown",1721.0
1973.0,3.0,"Roberta Flack","Roberta Flack","Killing Me Softly With His Song",1722.0
1973.0,4.0,"Marvin Gaye","Marvin Gaye","Let's Get It On",1723.0
1973.0,5.0,"Paul McCartney and Wings","Paul McCartney","My Love",1724.0
1973.0,5.0,"Paul McCartney and Wings","Wings","My Love",1725.0
1973.0,6.0,"Kris Kristofferson","Kris Kristofferson","Why Me",1726.0
1973.0,7.0,"Elton John","Elton John","Crocodile Rock",1727.0
1973.0,8.0,"Billy Preston","Billy Preston","Will It Go Round In Circles",1728.0
1973.0,9.0,"Carly Simon","Carly Simon","You're So Vain",1729.0
1973.0,10.0,"Diana Ross","Diana Ross","Touch Me In The Morning",1730.0
1973.0,11.0,"Vicki Lawrence","Vicki Lawrence","The Night The Lights Went Out In Georgia",1731.0
1973.0,12.0,"Clint Holmes","Clint Holmes","Playground In My Mind",1732.0
1973.0,13.0,"Stories","Stories","Brother Louie",1733.0
1973.0,14.0,"Helen Reddy","Helen Reddy","Delta Dawn",1734.0
1973.0,15.0,"Billy Paul","Billy Paul","Me And Mrs. Jones",1735.0
1973.0,16.0,"Edgar Winter Group","Edgar Winter Group","Frankenstein",1736.0
1973.0,17.0,"Dobie Gray","Dobie Gray","Drift Away",1737.0
1973.0,18.0,"Sweet","Sweet","Little Willy",1738.0
1973.0,19.0,"Stevie Wonder","Stevie Wonder","You Are The Sunshine Of My Life",1739.0
1973.0,20.0,"Cher","Cher","Half Breed",1740.0
1973.0,21.0,"Isley Bros.","Isley Bros.","That Lady",1741.0
1973.0,22.0,"Sylvia","Sylvia","Pillow Talk",1742.0
1973.0,23.0,"Grand Funk Railroad","Grand Funk Railroad","We're An American Band",1743.0
1973.0,24.0,"Dr. John","Dr. John","Right Place, Wrong Time",1744.0
1973.0,25.0,"Skylark","Skylark","Wildflower",1745.0
1973.0,26.0,"Stevie Wonder","Stevie Wonder","Superstition",1746.0
1973.0,27.0,"Paul Simon","Paul Simon","Loves Me Like A Rock",1747.0
1973.0,28.0,"Maureen McGovern","Maureen McGovern","The Morning After",1748.0
1973.0,29.0,"John Denver","John Denver","Rocky Mountain High",1749.0
1973.0,30.0,"Stealers Wheel","Stealers Wheel","Stuck In The Middle With You",1750.0
1973.0,31.0,"Three Dog Night","Three Dog Night","Shambala",1751.0
1973.0,32.0,"O'Jays","O'Jays","Love Train",1752.0
1973.0,33.0,"Barry White","Barry White","I'm Gonna Love You Just A Little More",1753.0
1973.0,34.0,"Tony Orlando and Dawn","Dawn","Say, Has Anybody Seen My Sweet Gypsy Rose",1754.0
1973.0,34.0,"Tony Orlando and Dawn","Tony Orlando","Say, Has Anybody Seen My Sweet Gypsy Rose",1755.0
1973.0,35.0,"Eddie Kendricks","Eddie Kendricks","Keep On Truckin' (Pt. 1)",1756.0
1973.0,36.0,"King Harvest","King Harvest","Dancing In The Moonlight",1757.0
1973.0,37.0,"Anne Murray","Anne Murray","Danny's Song",1758.0
1973.0,38.0,"Bobby ""Boris"" Pickett and The Crypt Kickers","Bobby ""Boris"" Pickett and The Crypt Kickers","Monster Mash",1759.0
1973.0,39.0,"Bloodstone","Bloodstone","Natural High",1760.0
1973.0,40.0,"Seals and Crofts","Seals and Crofts","Diamond Girl",1761.0
1973.0,41.0,"Doobie Brothers","Doobie Brothers","Long Train Running",1762.0
1973.0,42.0,"George Harrison","George Harrison","Give Me Love (Give Me Peace On Earth)",1763.0
1973.0,43.0,"Sly and The Family Stone","Sly and The Family Stone","If You Want Me To Stay",1764.0
1973.0,44.0,"Jermaine Jackson","Jermaine Jackson","Daddy's Home",1765.0
1973.0,45.0,"Gladys Knight and The Pips","Gladys Knight and The Pips","Neither One Of Us (Wants To Be The First To Say Goodbye)",1766.0
1973.0,46.0,"New York City","New York City","I'm Doing Fine Now",1767.0
1973.0,47.0,"Spinners","Spinners","Could It Be I'm Falling In Love",1768.0
1973.0,48.0,"Elton John","Elton John","Daniel",1769.0
1973.0,49.0,"Gladys Knight and The Pips","Gladys Knight and The Pips","Midnight Train To Georgia",1770.0
1973.0,50.0,"Deep Purple","Deep Purple","Smoke On The Water",1771.0
1973.0,51.0,"Dr. Hook and The Medicine Show","Dr. Hook and The Medicine Show","The Cover Of Rolling Stone",1772.0
1973.0,52.0,"Charlie Rich","Charlie Rich","Behind Closed Doors",1773.0
1973.0,53.0,"Loggins and Messina","Loggins and Messina","Your Mama Don't Dance",1774.0
1973.0,54.0,"Chicago","Chicago","Feelin' Stronger Every Day",1775.0
1973.0,55.0,"War","War","The Cisco Kid",1776.0
1973.0,56.0,"Wings","Wings","Live And Let Die",1777.0
1973.0,57.0,"Hurricane Smith","Hurricane Smith","Oh, Babe, What Would You Say?",1778.0
1973.0,58.0,"Johnnie Taylor","Johnnie Taylor","I Believe In You",1779.0
1973.0,59.0,"Carpenters","Carpenters","Sing",1780.0
1973.0,60.0,"Four Tops","Four Tops","Ain't No Woman (Like The One I Got)",1781.0
1973.0,61.0,"Eric Weissberg and Steve Mandel","Eric Weissberg","Dueling Banjos",1782.0
1973.0,61.0,"Eric Weissberg and Steve Mandel","Steve Mandel","Dueling Banjos",1783.0
1973.0,62.0,"Stevie Wonder","Stevie Wonder","Higher Ground",1784.0
1973.0,63.0,"Al Green","Al Green","Here I Am (Come And Take Me)",1785.0
1973.0,64.0,"B.W. Stevenson","B.W. Stevenson","My Maria",1786.0
1973.0,65.0,"Curtis Mayfield","Curtis Mayfield","Superfly",1787.0
1973.0,66.0,"Gilbert O'Sullivan","Gilbert O'Sullivan","Get Down",1788.0
1973.0,67.0,"Edward Bear","Edward Bear","Last Song",1789.0
1973.0,68.0,"Steely Dan","Steely Dan","Reelin' In The Years",1790.0
1973.0,69.0,"Focus","Focus","Hocus Pocus",1791.0
1973.0,70.0,"Carpenters","Carpenters","Yesterday Once More",1792.0
1973.0,71.0,"Bette Midler","Bette Midler","Boogie Woogie Bugle Boy",1793.0
1973.0,72.0,"Gilbert O'Sullivan","Gilbert O'Sullivan","Clair",1794.0
1973.0,73.0,"Steely Dan","Steely Dan","Do It Again",1795.0
1973.0,74.0,"Paul Simon","Paul Simon","Kodachrome",1796.0
1973.0,75.0,"Timmy Thomas","Timmy Thomas","Why Can't We Live Together",1797.0
1973.0,76.0,"Tower Of Power","Tower Of Power","So Very Hard To Go",1798.0
1973.0,77.0,"Bette Midler","Bette Midler","Do You Want To Dance?",1799.0
1973.0,78.0,"Johnny Rivers","Johnny Rivers","Rockin' Pneumonia And The Boogie Woogie Flu",1800.0
1973.0,79.0,"Allman Brothers","Allman Brothers","Ramblin' Man",1801.0
1973.0,80.0,"Temptations","Temptations","Masterpiece",1802.0
1973.0,81.0,"Helen Reddy","Helen Reddy","Peaceful",1803.0
1973.0,82.0,"Spinners","Spinners","One Of A Kind (Love Affair)",1804.0
1973.0,83.0,"Donna Fargo","Donna Fargo","Funny Face",1805.0
1973.0,84.0,"Ohio Players","Ohio Players","Funky Worm",1806.0
1973.0,85.0,"Rolling Stones","Rolling Stones","Angie",1807.0
1973.0,86.0,"Blue Ridge Rangers","Blue Ridge Rangers","Jambalaya (On The Bayou)",1808.0
1973.0,87.0,"Lobo","Lobo","Don't Expect Me To Be Your Friend",1809.0
1973.0,88.0,"Stylistics","Stylistics","Break Up To Make Up",1810.0
1973.0,89.0,"Jud Strunk","Jud Strunk","Daisy A Day",1811.0
1973.0,90.0,"Deodato","Deodato","Also Sprach Zarathustra (2001)",1812.0
1973.0,91.0,"Johnny Nash","Johnny Nash","Stir It Up",1813.0
1973.0,92.0,"Pink Floyd","Pink Floyd","Money",1814.0
1973.0,93.0,"War","War","Gypsy Man",1815.0
1973.0,94.0,"War","War","The World Is A Ghetto",1816.0
1973.0,95.0,"Pointer Sisters","Pointer Sisters","Yes We Can Can",1817.0
1973.0,96.0,"Edgar Winter Group","Edgar Winter Group","Free Ride",1818.0
1973.0,97.0,"David Bowie","David Bowie","Space Oddity",1819.0
1973.0,98.0,"Albert Hammond","Albert Hammond","It Never Rains In Southern California",1820.0
1973.0,99.0,"Donny Osmond","Donny Osmond","The Twelfth Of Never",1821.0
1973.0,100.0,"Temptations","Temptations","Papa Was A Rolling Stone",1822.0
1974.0,1.0,"Barbra Streisand","Barbra Streisand","The Way We Were",1823.0
1974.0,2.0,"Terry Jacks","Terry Jacks","Seasons In The Sun",1824.0
1974.0,3.0,"Love Unlimited Orchestra","Love Unlimited Orchestra","Love's Theme",1825.0
1974.0,4.0,"Redbone","Redbone","Come And Get Your Love",1826.0
1974.0,5.0,"Jackson 5","Jackson 5","Dancing Machine",1827.0
1974.0,6.0,"Grand Funk Railroad","Grand Funk Railroad","The Loco-Motion",1828.0
1974.0,7.0,"MFSB","MFSB","TSOP",1829.0
1974.0,8.0,"Ray Stevens","Ray Stevens","The Streak",1830.0
1974.0,9.0,"Elton John","Elton John","Bennie And The Jets",1831.0
1974.0,10.0,"Mac Davis","Mac Davis","One Hell Of A Woman",1832.0
1974.0,11.0,"Aretha Franklin","Aretha Franklin","Until You Come Back To Me (That's What I'm Gonna Do)",1833.0
1974.0,12.0,"Kool and The Gang","Kool and The Gang","Jungle Boogie",1834.0
1974.0,13.0,"Maria Muldaur","Maria Muldaur","Midnight At The Oasis",1835.0
1974.0,14.0,"Stylistics","Stylistics","You Make Me Feel Brand New",1836.0
1974.0,15.0,"Al Wilson","Al Wilson","Show And Tell",1837.0
1974.0,16.0,"Jim Stafford","Jim Stafford","Spiders And Snakes",1838.0
1974.0,17.0,"David Essex","David Essex","Rock On",1839.0
1974.0,18.0,"John Denver","John Denver","Sunshine On My Shoulders",1840.0
1974.0,19.0,"Blue Magic","Blue Magic","Sideshow",1841.0
1974.0,20.0,"Blue Swede","Blue Swede","Hooked On A Feeling",1842.0
1974.0,21.0,"Bo Donaldson and The Heywoods","Bo Donaldson and The Heywoods","Billy Don't Be A Hero",1843.0
1974.0,22.0,"Paul McCartney and Wings","Paul McCartney","Band On The Run",1844.0
1974.0,22.0,"Paul McCartney and Wings","Wings","Band On The Run",1845.0
1974.0,23.0,"Charlie Rich","Charlie Rich","The Most Beautiful Girl",1846.0
1974.0,24.0,"Jim Croce","Jim Croce","Time In A Bottle",1847.0
1974.0,25.0,"John Denver","John Denver","Annie's Song",1848.0
1974.0,26.0,"Olivia Newton-John","Olivia Newton-John","Let Me Be There",1849.0
1974.0,27.0,"Gordon Lightfoot","Gordon Lightfoot","Sundown",1850.0
1974.0,28.0,"Paul Anka","Paul Anka","(You're) Having My Baby",1851.0
1974.0,29.0,"Andy Kim","Andy Kim","Rock Me Gently",1852.0
1974.0,30.0,"Eddie Kendricks","Eddie Kendricks","Boogie Down",1853.0
1974.0,31.0,"Ringo Starr","Ringo Starr","You're Sixteen",1854.0
1974.0,32.0,"Olivia Newton-John","Olivia Newton-John","If You Love Me (Let Me Know)",1855.0
1974.0,33.0,"Cher","Cher","Dark Lady",1856.0
1974.0,34.0,"Gladys Knight and The Pips","Gladys Knight and The Pips","Best Thing That Ever Happened To Me",1857.0
1974.0,35.0,"Roberta Flack","Roberta Flack","Feel Like Makin' Love",1858.0
1974.0,36.0,"Main Ingredient","Main Ingredient","Just Don't Want To Be Lonely",1859.0
1974.0,37.0,"Billy Preston","Billy Preston","Nothing From Nothing",1860.0
1974.0,38.0,"George McCrae","George McCrae","Rock Your Baby",1861.0
1974.0,39.0,"Carpenters","Carpenters","Top Of The World",1862.0
1974.0,40.0,"Steve Miller Band","Steve Miller Band","The Joker",1863.0
1974.0,41.0,"Gladys Knight and The Pips","Gladys Knight and The Pips","I've Got To Use My Imagination",1864.0
1974.0,42.0,"Three Dog Night","Three Dog Night","The Show Must Go On",1865.0
1974.0,43.0,"Hues Corporation","Hues Corporation","Rock The Boat",1866.0
1974.0,44.0,"Brownsville Station","Brownsville Station","Smokin' In The Boy's Room",1867.0
1974.0,45.0,"Stevie Wonder","Stevie Wonder","Living For The City",1868.0
1974.0,46.0,"Paper Lace","Paper Lace","The Night Chicago Died",1869.0
1974.0,47.0,"Dionne Warwick and The Spinners","Dionne Warwick and The Spinners","Then Came You",1870.0
1974.0,48.0,"Marvin Hamlisch","Marvin Hamlisch","The Entertainer",1871.0
1974.0,49.0,"ABBA","ABBA","Waterloo",1872.0
1974.0,50.0,"Hollies","Hollies","The Air That I Breathe",1873.0
1974.0,51.0,"Steely Dan","Steely Dan","Rikki Don't Lose That Number",1874.0
1974.0,52.0,"Carly Simon","Carly Simon","Mockingbird",1875.0
1974.0,53.0,"Joni Mitchell","Joni Mitchell","Help Me",1876.0
1974.0,54.0,"Anne Murray","Anne Murray","You Won't See Me",1877.0
1974.0,55.0,"Barry White","Barry White","Never, Never Gonna Give You Up",1878.0
1974.0,56.0,"Rufus","Rufus","Tell Me Something Good",1879.0
1974.0,57.0,"Helen Reddy","Helen Reddy","You And Me Against The World",1880.0
1974.0,58.0,"Righteous Brothers","Righteous Brothers","Rock And Roll Heaven",1881.0
1974.0,59.0,"Kool and The Gang","Kool and The Gang","Hollywood Swinging",1882.0
1974.0,60.0,"William Devaughn","William Devaughn","Be Thankful For What You Got",1883.0
1974.0,61.0,"Johnny Bristol","Johnny Bristol","Hang On In There Baby",1884.0
1974.0,62.0,"Mocedades","Mocedades","Touch the Wind",1885.0
1974.0,63.0,"Bachman-Turner Overdrive","Bachman-Turner Overdrive","Takin' Care Of Business",1886.0
1974.0,64.0,"Golden Earring","Golden Earring","Radar Love",1887.0
1974.0,65.0,"Dave Loggins","Dave Loggins","Please Come To Boston",1888.0
1974.0,66.0,"Wet Willie","Wet Willie","Keep On Smilin'",1889.0
1974.0,67.0,"Bobby Womack","Bobby Womack","Lookin' For A Love",1890.0
1974.0,68.0,"O'Jays","O'Jays","Put Your Hands Together",1891.0
1974.0,69.0,"Gladys Knight and The Pips","Gladys Knight and The Pips","On And On",1892.0
1974.0,70.0,"Cat Stevens","Cat Stevens","Oh Very Young",1893.0
1974.0,71.0,"Helen Reddy","Helen Reddy","Leave Me Alone (Ruby Red Dress)",1894.0
1974.0,72.0,"Elton John","Elton John","Goodbye Yellow Brick Road",1895.0
1974.0,73.0,"Chicago","Chicago","I've Been Searchin' So Long",1896.0
1974.0,74.0,"Ringo Starr","Ringo Starr","Oh My My",1897.0
1974.0,75.0,"O'Jays","O'Jays","For The Love Of Money",1898.0
1974.0,76.0,"Eric Clapton","Eric Clapton","I Shot The Sheriff",1899.0
